transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,ip_address,merchant_category,transaction_type,payment_channel,receiver_user_id,receiver_risk_category,device_os,app_version,network_type,failed_attempts_last_10_min,session_id,battery_level,is_international_ip,home_latitude,home_longitude,registered_device_id,avg_transaction_amount,max_transaction_amount,risk_category,account_creation_date,kyc_status,daily_transaction_limit,usual_login_time_start,usual_login_time_end,avg_transactions_per_day,registered_city,sim_registered,account_status,last_device_change_date,linked_bank_count,hour,is_night,high_amount,small_transaction
TXN_881,USER_488,2026-02-15 01:02:24,91856,20.574594,82.391511,FEA0XGLD7E,234.171.42.254,Travel,Merchant,QR,USER_186,Medium,iOS,4.5,WiFi,2,RMUTU2E6NE08,5,No,8.436952,80.681146,7E9MR3ZAN8,4128,16674,Medium,2024-02-05,Min,89016,6:00,22:00,17,Chennai,Yes,Active,2025-05-11,3,1,True,True,False
TXN_882,USER_496,2026-02-17 19:25:24,57368,8.90172,77.542454,MV6VINBSA5,236.16.216.67,Electronics,Merchant,Collect,USER_205,High,Android,3.4,MobileData,5,9GCUIEXZEP56,14,No,19.025927,72.50653,TXE53WQSZW,4301,25310,Low,2021-02-19,Min,135898,6:00,21:00,3,Delhi,Yes,Active,2021-07-01,3,19,False,True,False
TXN_883,USER_171,2026-02-14 06:13:24,14218,12.02751,70.836031,3JNP4XTYHT,29.93.208.55,Electronics,P2P,QR,USER_278,Medium,Android,1.3,VPN,3,IZMV127VFN4W,24,No,31.96777,78.942184,B8LAQEM8I6,3552,14181,High,2021-06-01,Full,159211,10:00,20:00,20,Kolkata,No,Dormant,2021-11-26,2,6,False,True,False
TXN_884,USER_298,2026-02-13 13:17:24,25763,31.988804,91.822135,Z53NY5687N,245.216.145.40,Electronics,P2P,Collect,USER_64,Low,iOS,5.3,WiFi,4,F9L0JS7K3NRM,35,Yes,17.952968,69.815687,Z0L8ALR0ZC,4367,14888,Medium,2024-06-19,Min,17162,10:00,23:00,8,Hyderabad,No,Dormant,2025-11-29,2,13,False,True,False
TXN_885,USER_174,2026-02-16 12:21:24,67735,8.495995,71.24197,1H1NPQ6M8H,54.244.172.83,Food,P2P,QR,USER_278,Low,Android,1.0,MobileData,3,7HUZDJREGMF2,6,Yes,33.691369,88.171225,4POAM8H1B4,4744,31306,High,2025-07-22,Min,72218,10:00,21:00,4,Chennai,Yes,Active,2025-08-16,3,12,False,True,False
TXN_886,USER_182,2026-02-18 09:27:24,92788,33.116437,88.06403,K526CIO3XA,166.63.170.160,Travel,Merchant,QR,USER_279,Medium,Android,1.2,MobileData,4,UN3GXQNG40NC,58,Yes,31.503216,95.57096,K0IW1R70ZO,2734,20232,Medium,2025-11-04,Pending,77900,8:00,20:00,5,Chennai,No,Dormant,2028-07-24,4,9,False,True,False
TXN_887,USER_5,2026-02-17 21:33:24,64250,12.58821,78.113358,TYRJGUIOU0,252.229.34.104,Electronics,Merchant,Collect,USER_137,Low,Android,4.9,VPN,5,ZSB0QX7DXU69,33,Yes,19.83423,87.43253,R77DMLXSR9,3323,10189,Low,2025-11-15,Full,83070,9:00,19:00,10,Kolkata,No,Active,2027-05-12,1,21,False,True,False
TXN_888,USER_148,2026-02-18 13:14:24,12211,27.356524,69.169937,SK85WPWQOM,180.219.160.89,Travel,P2P,UPI,USER_63,High,iOS,4.0,MobileData,2,RO54MOWW305X,90,No,16.98859,96.049312,Z1GH4F0RBZ,2059,15964,Medium,2023-06-10,Min,121322,8:00,23:00,15,Kolkata,No,Dormant,2025-04-28,2,13,False,True,False
TXN_889,USER_158,2026-02-12 09:25:24,90055,15.075504,96.854797,YIGHSRS1YR,115.138.99.226,Food,Merchant,Collect,USER_159,Medium,Android,3.9,MobileData,2,3THU0JNM5V5V,11,Yes,19.05067,71.384517,AYKCE8O9NV,2067,39047,Low,2020-12-17,Full,50619,9:00,21:00,16,Bangalore,Yes,Dormant,2021-09-06,5,9,False,True,False
TXN_890,USER_122,2026-02-12 18:49:24,33817,12.980527,72.584898,FW9T8ZFVNF,105.78.73.193,Utilities,P2P,QR,USER_241,High,Android,4.9,MobileData,1,YUJCS0EF5J6Y,77,Yes,11.825509,69.697468,3KD2WZFASY,572,44952,Medium,2020-11-11,Full,102637,7:00,22:00,1,Bangalore,No,Dormant,2020-12-16,4,18,False,True,False
TXN_891,USER_494,2026-02-18 06:47:24,72982,8.689631,95.604327,R5UP6C7JKW,196.123.79.217,Shopping,Merchant,Collect,USER_252,Low,iOS,2.3,VPN,2,6EIUPNBG3IVE,47,Yes,22.648216,71.08805,7HTC0JHUGD,4936,28631,Low,2025-06-27,Full,60658,9:00,20:00,1,Kolkata,Yes,Dormant,2027-02-06,4,6,False,True,False
TXN_892,USER_118,2026-02-12 13:57:24,61434,29.264448,90.7564,1UEFQTF2LG,222.194.28.192,Travel,P2P,Intent,USER_288,Low,iOS,2.4,VPN,0,OJO5BI7I80U9,68,No,10.431606,93.322093,N5FL7NASID,4166,44465,Low,2021-04-17,Min,29851,10:00,20:00,1,Mumbai,No,Active,2022-09-28,3,13,False,True,False
TXN_893,USER_127,2026-02-18 15:44:24,64262,32.137599,84.009783,27G6KDXTHE,61.163.8.124,Utilities,P2P,UPI,USER_65,Low,Android,5.9,WiFi,5,2TD5YTQHQFRW,6,No,10.713592,83.10671,C1YWV466P7,1003,6139,Low,2022-01-29,Min,59229,7:00,18:00,4,Hyderabad,No,Dormant,2024-04-20,1,15,False,True,False
TXN_894,USER_277,2026-02-13 15:19:24,80415,28.421886,75.706595,62BDHELB6B,166.189.77.93,Food,Merchant,Collect,USER_254,High,iOS,1.6,VPN,1,7YC026JMEXNU,38,No,13.837352,79.540595,PEX0BBFI5X,2897,5073,Low,2025-12-05,Min,35224,9:00,21:00,14,Kolkata,No,Dormant,2027-05-19,1,15,False,True,False
TXN_895,USER_489,2026-02-16 12:45:24,65897,18.143898,91.826689,O7JASZH3XL,189.198.55.191,Electronics,Merchant,Intent,USER_164,Low,Android,3.3,WiFi,1,K1U30EU9A16Q,82,Yes,28.220675,91.525546,RS9HXWEUJU,1568,35006,High,2023-03-20,Pending,198321,6:00,21:00,17,Delhi,No,Active,2024-10-26,2,12,False,True,False
TXN_896,USER_460,2026-02-14 04:01:24,63357,29.569123,74.880171,OC9EWM5QRY,89.153.32.28,Utilities,Merchant,QR,USER_312,Low,Android,4.7,MobileData,2,6I3V0AGK27CP,35,No,17.552579,89.926498,AXTB9T4QQS,4483,45230,High,2025-08-08,Pending,117180,7:00,22:00,1,Hyderabad,Yes,Dormant,2028-04-10,1,4,True,True,False
TXN_897,USER_393,2026-02-15 18:40:24,81243,36.264012,91.318801,WOPUVGQA1Y,238.76.152.68,Food,Merchant,QR,USER_425,High,iOS,4.1,WiFi,4,QVG12XJCOOG2,22,No,36.485665,85.890631,XA9TGDH9VS,768,7084,High,2024-08-16,Min,188323,8:00,18:00,11,Kolkata,No,Active,2025-03-26,1,18,False,True,False
TXN_898,USER_474,2026-02-16 00:09:24,46259,10.177791,72.436341,GV1G6478ZV,182.122.129.149,Electronics,Merchant,Collect,USER_359,Low,iOS,4.1,WiFi,1,WZVK29LRQ0P0,36,No,31.03786,72.226764,ATRJCCGMR3,559,41850,High,2021-05-10,Full,132176,10:00,19:00,2,Delhi,Yes,Active,2022-02-21,3,0,True,True,False
TXN_899,USER_293,2026-02-12 11:40:24,49233,17.044695,91.940218,914DRAP63W,122.149.70.28,Food,Merchant,Collect,USER_492,High,iOS,2.9,VPN,2,UQOTS4XP2Z5F,18,Yes,30.921662,85.339807,2YGVACVCOO,1383,25308,High,2025-04-24,Pending,101348,9:00,21:00,7,Kolkata,No,Active,2025-09-16,5,11,False,True,False
TXN_900,USER_288,2026-02-16 03:19:24,39926,36.428893,74.956944,071HA1Y63D,85.227.146.218,Travel,P2P,UPI,USER_492,Medium,iOS,3.7,VPN,2,M3O1JJHYXBI7,71,No,17.090221,89.877063,KLYXE577RO,1992,40360,High,2025-01-24,Full,125004,9:00,23:00,11,Chennai,Yes,Dormant,2026-09-23,5,3,True,True,False
TXN_901,USER_468,2026-02-15 17:11:24,52404,15.412043,91.158787,DRHMHHFXHD,89.184.195.114,Electronics,Merchant,Collect,USER_299,Medium,iOS,2.2,VPN,5,48BHNEHCK31K,60,No,9.224791,90.949144,QQTI3W0G6C,1060,37108,Medium,2025-07-15,Pending,159957,10:00,23:00,5,Bangalore,Yes,Dormant,2026-08-17,5,17,False,True,False
TXN_902,USER_156,2026-02-15 10:57:24,14920,33.48905,76.68471,0MJL2WMLDV,39.162.40.33,Shopping,P2P,Intent,USER_403,High,Android,3.3,WiFi,0,YTUFYS9RXL4M,36,Yes,23.340492,74.533146,1IFB8YBUZ1,1749,32511,Medium,2023-01-13,Full,190571,10:00,20:00,6,Kolkata,Yes,Active,2025-05-21,4,10,False,True,False
TXN_903,USER_481,2026-02-13 17:52:24,76068,26.679163,81.195288,JKLYM3NH5F,107.89.142.141,Shopping,Merchant,Intent,USER_140,Medium,Android,1.6,VPN,1,ZZS2XUNZO3XS,98,No,24.397991,81.609216,LMK6ZD2957,1859,34675,High,2021-03-27,Full,87327,10:00,19:00,5,Kolkata,Yes,Active,2023-08-31,1,17,False,True,False
TXN_904,USER_239,2026-02-15 07:54:24,53563,11.904915,87.762214,FUIA4TTLQG,119.205.89.1,Utilities,Merchant,UPI,USER_269,High,Android,2.0,MobileData,5,ERKSWK8Y0VNS,51,Yes,22.433777,87.22036,DK91Z00Z3M,3181,30772,Medium,2023-09-24,Pending,122320,9:00,19:00,10,Hyderabad,No,Active,2024-04-03,3,7,False,True,False
TXN_905,USER_55,2026-02-13 20:52:24,41550,8.708411,81.84992,MM5BO9VU4G,59.75.97.7,Food,P2P,QR,USER_204,Low,iOS,1.1,WiFi,0,TM0FW1436VDT,86,No,19.064972,84.289738,ASLC2XP6PZ,2517,15066,High,2022-06-26,Full,80550,9:00,22:00,17,Mumbai,No,Dormant,2023-11-01,2,20,False,True,False
TXN_906,USER_102,2026-02-16 19:42:24,98758,19.402847,84.867342,CV2DQBYJUS,42.93.141.144,Shopping,P2P,Intent,USER_188,High,Android,4.9,WiFi,3,7EW05166UL8O,20,Yes,12.945272,69.03397,DEXOH5691F,2468,12541,Low,2021-04-09,Full,131396,10:00,18:00,10,Delhi,No,Active,2021-09-13,4,19,False,True,False
TXN_907,USER_106,2026-02-16 07:04:24,85218,36.396864,78.304265,6CD1OZZH0Y,164.227.173.179,Travel,P2P,Intent,USER_94,Medium,Android,3.9,VPN,0,US8N2BDXVMCB,39,No,11.406202,84.083685,C3J7CBWMXJ,1398,27095,Medium,2022-06-28,Min,161478,7:00,22:00,12,Bangalore,No,Active,2024-10-18,3,7,False,True,False
TXN_908,USER_269,2026-02-15 08:57:24,45663,32.844817,86.993137,J6VPB6FKDL,168.79.24.118,Electronics,P2P,Intent,USER_183,High,Android,5.2,MobileData,0,R98WMKHP3HWW,32,Yes,35.761183,94.508,Y7S8JET5R3,1845,34615,Medium,2023-03-28,Pending,53227,7:00,20:00,7,Chennai,No,Dormant,2023-12-11,1,8,False,True,False
TXN_909,USER_309,2026-02-18 23:06:24,79454,26.808041,96.401186,NL3KSW5JHC,250.95.9.122,Utilities,P2P,QR,USER_493,High,iOS,3.2,MobileData,5,A3SNCKA7385J,90,No,35.104924,84.637024,6ZOHJK2MUG,585,6197,High,2021-05-27,Pending,151749,7:00,20:00,8,Mumbai,No,Active,2023-01-27,5,23,False,True,False
TXN_910,USER_199,2026-02-16 10:25:24,48444,20.821479,69.82503,Z291NPAC4O,172.49.172.138,Utilities,Merchant,Intent,USER_211,Medium,iOS,3.9,WiFi,4,808MGJCSRA0K,12,No,8.083083,69.215162,74DSYCITZR,3085,15537,Low,2023-03-25,Pending,47813,10:00,18:00,20,Kolkata,Yes,Active,2025-08-02,4,10,False,True,False
TXN_911,USER_298,2026-02-13 17:10:24,6251,10.115687,96.35348,T6UH8GFSOP,33.5.11.118,Food,Merchant,QR,USER_104,High,Android,5.7,WiFi,5,NIUIB8VE5S36,94,Yes,17.952968,69.815687,Z0L8ALR0ZC,4367,14888,Medium,2024-06-19,Min,17162,10:00,23:00,8,Hyderabad,No,Dormant,2025-11-29,2,17,False,False,False
TXN_912,USER_93,2026-02-15 08:09:24,65391,19.768178,91.364868,CQYOEQ26JU,28.110.190.67,Travel,P2P,Intent,USER_480,Medium,Android,2.4,MobileData,0,OX9WGGMTDCUQ,97,Yes,14.445928,72.911805,FXX3TFQQPG,3620,18098,Medium,2023-03-01,Min,164504,10:00,21:00,4,Delhi,Yes,Dormant,2025-08-28,1,8,False,True,False
TXN_913,USER_486,2026-02-14 22:02:24,34518,32.723419,92.654726,L0D9IR74BS,107.10.13.66,Travel,Merchant,Intent,USER_87,Medium,iOS,4.8,MobileData,2,ZWWWVMME9HW1,9,Yes,33.701895,91.761993,105BZ5O63P,4241,22246,High,2021-09-14,Full,53902,9:00,21:00,2,Chennai,Yes,Active,2023-06-19,1,22,False,True,False
TXN_914,USER_174,2026-02-14 00:34:24,41342,11.819901,73.268651,MGUNPE416T,231.216.224.182,Food,Merchant,Collect,USER_260,Low,Android,2.3,WiFi,0,M013U7I3BM6M,81,Yes,33.691369,88.171225,4POAM8H1B4,4744,31306,High,2025-07-22,Min,72218,10:00,21:00,4,Chennai,Yes,Active,2025-08-16,3,0,True,True,False
TXN_915,USER_481,2026-02-17 23:01:24,27359,35.999924,74.823253,ONE4JF1LJ7,11.164.195.180,Travel,P2P,Collect,USER_455,High,Android,5.8,MobileData,0,0UKJJYQAYV9Q,99,No,24.397991,81.609216,LMK6ZD2957,1859,34675,High,2021-03-27,Full,87327,10:00,19:00,5,Kolkata,Yes,Active,2023-08-31,1,23,False,True,False
TXN_916,USER_269,2026-02-17 11:27:24,78458,8.555731,89.133561,7HWIFHFM28,247.254.96.142,Travel,Merchant,UPI,USER_241,Medium,Android,5.7,VPN,3,6BDPMU0Y6FZ7,44,Yes,35.761183,94.508,Y7S8JET5R3,1845,34615,Medium,2023-03-28,Pending,53227,7:00,20:00,7,Chennai,No,Dormant,2023-12-11,1,11,False,True,False
TXN_917,USER_54,2026-02-14 19:58:24,44312,30.984464,91.973379,ORSBS863EU,125.222.205.92,Travel,P2P,UPI,USER_334,High,Android,2.4,WiFi,0,F9EFTLKPJMGB,99,No,24.549929,69.121657,1JTFO9Y5Y1,3923,33931,High,2025-11-01,Full,166236,8:00,21:00,17,Chennai,No,Active,2028-07-23,1,19,False,True,False
TXN_918,USER_347,2026-02-14 09:01:24,97604,21.533752,90.665684,WI7G6N9EOX,201.75.145.146,Food,P2P,Collect,USER_69,High,iOS,4.9,WiFi,0,TKYGQDQP5UMV,96,Yes,21.119458,75.977975,E05ODFFZIC,4117,28687,High,2021-01-14,Full,150617,7:00,18:00,9,Kolkata,Yes,Dormant,2023-07-09,2,9,False,True,False
TXN_919,USER_46,2026-02-17 04:51:24,49494,8.759477,76.772579,3IU3BFBKR3,163.156.157.117,Utilities,Merchant,Collect,USER_355,Low,Android,4.8,MobileData,3,KZI2DCKM9ZAY,82,No,32.580898,75.950988,AYE7ZVJ5IK,1472,33502,High,2021-10-13,Min,108244,7:00,22:00,13,Bangalore,Yes,Dormant,2022-11-03,3,4,True,True,False
TXN_920,USER_23,2026-02-12 11:26:24,72790,10.504929,69.380322,SP5JHMGLKN,107.119.208.126,Food,Merchant,UPI,USER_400,Medium,Android,4.3,VPN,1,1J31AOXHWP8X,64,No,29.084073,89.815817,CWCI84M0W7,4512,9301,Medium,2026-01-14,Full,48550,10:00,21:00,13,Bangalore,Yes,Active,2028-03-22,2,11,False,True,False
TXN_921,USER_262,2026-02-19 00:06:24,46185,8.09951,69.942473,8IM5MU9SGK,154.42.18.227,Electronics,Merchant,Intent,USER_106,High,iOS,4.4,VPN,1,8YZHRSE2L7HD,9,Yes,23.163888,70.868231,6HYO6KXOWD,963,49477,Medium,2025-03-11,Pending,65730,10:00,19:00,20,Chennai,No,Active,2025-05-04,5,0,True,True,False
TXN_922,USER_165,2026-02-15 00:47:24,26006,30.071434,95.760634,L8Y7DO49CG,18.87.57.42,Food,P2P,Intent,USER_43,Low,Android,2.5,VPN,5,YORTTHQ8OZE9,60,Yes,23.970376,89.812297,87F49C3FOT,2162,9381,High,2022-07-04,Min,30009,10:00,20:00,9,Chennai,No,Dormant,2024-11-03,1,0,True,True,False
TXN_923,USER_125,2026-02-17 21:30:24,23229,21.78395,75.487257,4GX4ATBBCK,45.156.157.130,Electronics,P2P,Intent,USER_389,High,iOS,2.7,MobileData,5,G4VF768I6VBK,90,Yes,20.184456,75.862585,4ARGXZ3MGX,2345,49941,Medium,2022-06-28,Full,45303,10:00,22:00,4,Bangalore,No,Dormant,2023-06-11,3,21,False,True,False
TXN_924,USER_434,2026-02-12 17:52:24,7045,15.042145,75.858985,AJFM9FAUCX,219.226.39.86,Utilities,Merchant,Collect,USER_13,Low,Android,3.9,WiFi,4,KZWGB1WMTBMT,81,Yes,26.708405,72.228887,23OSROX0H9,1092,19956,Medium,2026-01-03,Pending,101977,8:00,22:00,16,Bangalore,No,Active,2026-12-26,5,17,False,False,False
TXN_925,USER_394,2026-02-16 11:59:24,11676,31.66007,83.647803,KW5K8XJYQE,135.11.96.195,Shopping,Merchant,Intent,USER_354,Low,Android,1.0,MobileData,0,9D2GJZ2WXYR6,76,Yes,9.508993,84.642198,FOCCOFYKOX,4283,40294,Low,2023-01-17,Min,116491,8:00,22:00,15,Chennai,Yes,Active,2024-09-30,4,11,False,True,False
TXN_926,USER_196,2026-02-19 00:03:24,98263,26.890005,84.947128,27EDO0EVTS,245.119.51.170,Food,P2P,QR,USER_85,Medium,iOS,1.6,MobileData,5,7XGC68ZM9Z8C,100,No,20.691524,69.057943,TQS1T96TTW,1732,37309,High,2022-09-23,Full,193948,9:00,20:00,9,Bangalore,Yes,Active,2023-10-10,1,0,True,True,False
TXN_927,USER_193,2026-02-12 17:24:24,94510,8.36455,83.900184,D8N4QD8L82,74.203.212.13,Shopping,P2P,QR,USER_76,Low,Android,5.0,WiFi,2,UUMOUU0XAKSJ,94,No,21.936648,89.705384,WZT24MCBA8,2426,41342,Low,2024-02-27,Min,19188,8:00,19:00,7,Bangalore,Yes,Dormant,2025-12-10,1,17,False,True,False
TXN_928,USER_261,2026-02-16 07:40:24,18300,28.28614,82.191228,9RTOASBE9P,170.31.26.18,Shopping,Merchant,Intent,USER_362,Medium,iOS,2.1,MobileData,2,5MAMM6FHPWVP,50,Yes,11.631671,90.955643,V54YHA8L1U,1449,8315,High,2025-04-29,Full,169412,6:00,20:00,16,Mumbai,Yes,Active,2026-12-11,3,7,False,True,False
TXN_929,USER_71,2026-02-15 03:28:24,70455,33.545176,68.402431,XFOHP6NQ78,48.90.32.112,Utilities,P2P,Intent,USER_386,High,iOS,3.5,MobileData,3,KYTJRRGRNHT0,33,Yes,21.116274,70.410765,7BKVR3LSF8,3641,14234,High,2025-09-09,Min,39155,6:00,20:00,8,Hyderabad,No,Active,2028-03-20,1,3,True,True,False
TXN_930,USER_98,2026-02-17 03:30:24,9028,12.30765,88.874291,DSIRND5U9M,162.178.238.167,Travel,Merchant,Collect,USER_128,High,iOS,2.0,MobileData,4,YTTW0EJAAR62,37,Yes,30.896122,72.262179,MF32B4PBP3,1888,41776,Medium,2021-09-24,Pending,192297,9:00,21:00,1,Bangalore,Yes,Active,2023-05-17,3,3,True,False,False
TXN_931,USER_361,2026-02-12 18:44:24,68184,10.75397,80.741514,ASZZOGDQEK,208.119.73.159,Travel,P2P,Collect,USER_479,Medium,iOS,4.7,VPN,1,PWJH09WUKGWU,98,Yes,21.388325,94.399104,FXFY4VJ1EU,4120,31800,Medium,2022-06-01,Min,108172,9:00,19:00,13,Hyderabad,No,Dormant,2022-12-27,2,18,False,True,False
TXN_932,USER_444,2026-02-13 11:26:24,20600,29.348008,92.423393,INWLNY2MZ4,228.104.188.150,Travel,P2P,UPI,USER_107,Medium,iOS,1.9,MobileData,3,PWUOLV64H1XO,39,Yes,22.344005,69.419041,ZNP6F0YBBU,4341,35321,High,2021-03-21,Min,158634,10:00,18:00,11,Chennai,Yes,Active,2023-06-24,3,11,False,True,False
TXN_933,USER_266,2026-02-14 18:52:24,45810,10.325018,85.12128,1TL7CMB9UG,137.65.108.239,Food,Merchant,Intent,USER_409,Medium,iOS,3.4,VPN,1,TXN8G10OAPB2,85,Yes,12.084196,94.631569,VMYYVFGDNO,1241,20528,Low,2022-08-23,Pending,166757,6:00,19:00,1,Kolkata,Yes,Dormant,2023-12-04,2,18,False,True,False
TXN_934,USER_61,2026-02-17 16:23:24,18149,16.22556,90.794144,X754ZIP80B,169.162.251.93,Electronics,P2P,Intent,USER_287,Medium,Android,1.5,MobileData,1,OHIC9GLYED81,26,Yes,11.798147,77.135667,OLAYXV2ZMP,3701,23513,High,2021-03-05,Min,44902,8:00,18:00,18,Hyderabad,Yes,Dormant,2021-12-20,3,16,False,True,False
TXN_935,USER_54,2026-02-15 13:58:24,97869,12.43757,68.854322,WRPA7K2BYI,158.1.8.97,Shopping,P2P,UPI,USER_277,Medium,Android,4.3,VPN,3,9TSWYNLPEPG9,82,Yes,24.549929,69.121657,1JTFO9Y5Y1,3923,33931,High,2025-11-01,Full,166236,8:00,21:00,17,Chennai,No,Active,2028-07-23,1,13,False,True,False
TXN_936,USER_84,2026-02-14 23:13:24,35994,35.041189,92.538992,EASKSOL1KL,115.81.149.239,Food,Merchant,QR,USER_160,High,Android,1.4,MobileData,0,G4MF46NVO3A8,6,No,28.419711,96.212623,ZWGPQF07XV,3991,42307,Medium,2025-05-13,Pending,160987,10:00,21:00,19,Bangalore,No,Active,2028-01-25,3,23,False,True,False
TXN_937,USER_482,2026-02-14 01:43:24,42969,36.769094,74.335017,SWPLAWBCC9,70.233.26.221,Food,Merchant,Intent,USER_128,Medium,Android,2.1,VPN,4,4MM4V1JEORDA,36,Yes,22.598515,75.602341,LEEHDP5VCK,3175,25040,High,2022-11-21,Pending,38403,9:00,22:00,17,Mumbai,No,Active,2024-12-26,4,1,True,True,False
TXN_938,USER_364,2026-02-18 01:37:24,73310,18.032614,86.035996,KEUPN0I15I,133.249.172.163,Utilities,Merchant,QR,USER_347,Medium,iOS,1.5,MobileData,5,LYJBOVNSX0Q8,48,No,28.142295,69.316259,R7HN4S1SAE,2377,42683,Low,2024-01-31,Full,18052,10:00,23:00,3,Mumbai,No,Dormant,2025-09-01,5,1,True,True,False
TXN_939,USER_420,2026-02-16 10:33:24,79848,23.041636,77.392818,HJTKRIXQ9C,97.95.124.139,Utilities,P2P,QR,USER_20,Low,iOS,1.7,WiFi,5,JSYFK4GHFVF2,89,No,8.234081,89.056651,SUQXBSSTAV,2042,36241,High,2022-10-11,Pending,149834,10:00,23:00,8,Mumbai,Yes,Active,2023-04-24,5,10,False,True,False
TXN_940,USER_242,2026-02-12 15:16:24,54582,18.326577,75.442219,IC7TDXM6XS,233.194.38.70,Food,P2P,Collect,USER_196,Low,iOS,2.9,WiFi,5,UI94VIW947AH,18,No,22.028071,81.363273,THNZUTXO0T,3475,9961,Low,2023-09-18,Min,24813,8:00,19:00,9,Chennai,Yes,Active,2023-11-22,3,15,False,True,False
TXN_941,USER_114,2026-02-13 18:44:24,42479,35.96692,69.342082,O8HXTKVK2W,48.134.3.14,Food,Merchant,UPI,USER_134,Low,Android,1.7,VPN,0,426T4794BKPK,21,Yes,17.610144,72.708286,ATPHB2MHBA,3178,44591,Low,2025-11-20,Pending,85440,7:00,20:00,11,Mumbai,No,Active,2028-04-09,4,18,False,True,False
TXN_942,USER_269,2026-02-14 00:54:24,54607,31.16723,92.26586,CQCOHMBJYS,18.215.214.136,Travel,Merchant,Collect,USER_462,Low,iOS,1.0,MobileData,5,6I5DNNB0GVZC,83,Yes,35.761183,94.508,Y7S8JET5R3,1845,34615,Medium,2023-03-28,Pending,53227,7:00,20:00,7,Chennai,No,Dormant,2023-12-11,1,0,True,True,False
TXN_943,USER_339,2026-02-12 14:45:24,41593,26.135965,87.28378,ZXY2FHQWGF,164.56.76.27,Travel,P2P,Intent,USER_229,Low,Android,4.1,VPN,5,NP0ZTURX7BLI,38,No,24.398282,79.607725,0ZN6GQH33W,2368,25724,Low,2022-12-19,Min,67996,8:00,22:00,15,Kolkata,No,Active,2025-08-28,4,14,False,True,False
TXN_944,USER_422,2026-02-17 03:46:24,15329,17.454262,85.29419,7QYZORH9WV,78.209.68.7,Shopping,P2P,QR,USER_449,Low,iOS,3.2,WiFi,3,6IYZOF5T4XNL,25,No,10.490409,70.714498,BO10XIGYI3,2524,26632,High,2025-11-21,Pending,88907,7:00,22:00,8,Hyderabad,Yes,Active,2027-10-30,2,3,True,True,False
TXN_945,USER_488,2026-02-15 10:49:24,17861,22.646707,89.171075,ZN5EZVDFI4,25.157.120.182,Utilities,P2P,Intent,USER_486,Low,Android,5.4,MobileData,0,8EKZ6QDXIDU4,22,Yes,8.436952,80.681146,7E9MR3ZAN8,4128,16674,Medium,2024-02-05,Min,89016,6:00,22:00,17,Chennai,Yes,Active,2025-05-11,3,10,False,True,False
TXN_946,USER_48,2026-02-17 21:34:24,69722,27.069133,85.59303,985IR759IH,216.111.58.73,Electronics,P2P,Collect,USER_299,Low,Android,2.8,MobileData,2,6W6FGA0WGSDH,11,Yes,19.892844,90.622542,AMLIKUZK38,4275,38531,Low,2021-12-19,Min,138075,10:00,19:00,20,Bangalore,No,Active,2023-05-28,1,21,False,True,False
TXN_947,USER_488,2026-02-17 19:02:24,62912,30.607016,74.075217,LNBJXN9YLB,240.211.80.83,Electronics,Merchant,UPI,USER_161,Low,Android,5.4,VPN,4,KJ0KCJ96Z23F,75,Yes,8.436952,80.681146,7E9MR3ZAN8,4128,16674,Medium,2024-02-05,Min,89016,6:00,22:00,17,Chennai,Yes,Active,2025-05-11,3,19,False,True,False
TXN_948,USER_249,2026-02-15 07:34:24,96034,21.389141,83.64933,6VXJKCMYPE,235.110.36.236,Utilities,P2P,Collect,USER_7,Medium,iOS,4.8,VPN,3,RS3MRSIA40ZY,8,Yes,24.328763,76.318864,SSK3W7A3OP,4787,36447,Medium,2024-02-29,Full,122679,7:00,19:00,19,Chennai,Yes,Active,2025-06-05,5,7,False,True,False
TXN_949,USER_342,2026-02-13 15:32:24,97536,12.239505,90.947875,1L2EN5CC94,30.222.50.133,Shopping,Merchant,Collect,USER_137,Low,Android,4.6,VPN,1,FOS7N5BKCN28,100,Yes,14.256587,92.582202,EDJPB8X9FU,1115,28425,High,2023-05-28,Full,92001,6:00,22:00,3,Bangalore,Yes,Active,2025-07-15,1,15,False,True,False
TXN_950,USER_219,2026-02-18 22:28:24,47798,16.670659,83.305853,0IOARHW5Q1,30.224.146.192,Electronics,P2P,Intent,USER_442,High,iOS,5.2,MobileData,3,BAMBGIZCXSR6,45,No,8.14421,83.229191,ESX3F7QTUE,4317,31377,Low,2023-02-10,Full,75155,9:00,20:00,7,Delhi,Yes,Dormant,2024-04-09,3,22,False,True,False
TXN_951,USER_296,2026-02-19 03:04:24,50092,14.565356,88.89148,XIIAJGJFD1,150.31.73.114,Utilities,Merchant,Intent,USER_265,Low,Android,1.3,MobileData,1,RPJJILHFNG32,43,No,35.633775,81.672607,ICGJMBQD8W,4060,6115,High,2024-12-19,Full,26948,7:00,21:00,12,Kolkata,Yes,Active,2026-08-21,5,3,True,True,False
TXN_952,USER_379,2026-02-18 22:17:24,84329,16.560006,70.010176,9OC8IK3L26,39.118.196.52,Shopping,P2P,Collect,USER_432,Medium,Android,2.0,MobileData,2,Z8A7B7JMME2I,84,Yes,8.687943,88.072177,9UC8NAFZ2O,2870,12343,High,2024-01-30,Min,196210,10:00,21:00,3,Bangalore,No,Active,2024-12-11,3,22,False,True,False
